"run_id","architecture","strategy","scenario_mode","users","iterations","initial_stock","baseline_initial_stock","hikari_max_pool_size","hikari_connection_timeout_ms","waiting_room_enabled","active_capacity","failure_limit","duplicate_requests","http_req_failed_rate","http_p50_ms","http_p95_ms","http_p99_ms","reservation_p50_ms","reservation_p95_ms","reservation_p99_ms","reservation_attempts","reservation_created","reservation_reused","sold_out_responses","already_reserved_responses","retryable_failure_responses","active_token_required_responses","idempotency_processing_responses","unexpected_responses","db_sold_quantity","db_reserved_count","duplicate_reservation_count","redis_available","stock_decision_count","decision_reservation_gap","oversell_count","idempotency_hit_metric","duplicate_rejected_metric","front_gate_accepted_metric","front_gate_rejected_metric","compensation_success_metric","compensation_failure_metric"
"20260709-220328-redis-frontgate-normal-u1000-pool10","redis-frontgate","redis-frontgate","normal","1000","1000","100","100","10","30000","false","100","0","1","0","381.559113","827.046799","945.173804","382.5090375","827.1345696","945.20289183","1000","100","0","900","0","0","0","0","0","0","100","0","0","100","0","0","0","0","100","900","0","0"
