"run_id","architecture","strategy","scenario_mode","users","iterations","initial_stock","baseline_initial_stock","hikari_max_pool_size","hikari_connection_timeout_ms","waiting_room_enabled","active_capacity","failure_limit","duplicate_requests","http_req_failed_rate","http_p50_ms","http_p95_ms","http_p99_ms","reservation_p50_ms","reservation_p95_ms","reservation_p99_ms","reservation_attempts","reservation_created","reservation_reused","sold_out_responses","already_reserved_responses","retryable_failure_responses","active_token_required_responses","idempotency_processing_responses","unexpected_responses","db_sold_quantity","db_reserved_count","duplicate_reservation_count","redis_available","stock_decision_count","decision_reservation_gap","oversell_count","idempotency_hit_metric","duplicate_rejected_metric","front_gate_accepted_metric","front_gate_rejected_metric","compensation_success_metric","compensation_failure_metric"
"20260709-220413-rdb-atomic-normal-u10-pool5","rdb-atomic","rdb-atomic","normal","10","10","100","100","5","30000","false","100","0","1","0","408.051953","429.7550065","431.6592909","410.4449385","429.99304205","431.70689801","10","10","0","0","0","0","0","0","0","10","10","0",,"10","0","0","0","0","0","0","0","0"
