2026-09-05T16:01:06.8213599+09:00|\\home2\processor(_total)\% processor time|16.8185868177311
2026-09-05T16:01:06.8213599+09:00|\\home2\memory\available mbytes|5712
2026-09-05T16:01:10.1950561+09:00|\\home2\processor(_total)\% processor time|23.651197415626
2026-09-05T16:01:10.1950561+09:00|\\home2\memory\available mbytes|5681
2026-09-05T16:01:12.2038606+09:00|\\home2\processor(_total)\% processor time|19.4807740313601
2026-09-05T16:01:12.2038606+09:00|\\home2\memory\available mbytes|5710
2026-09-05T16:01:14.2187545+09:00|\\home2\processor(_total)\% processor time|13.8089310378636
2026-09-05T16:01:14.2187545+09:00|\\home2\memory\available mbytes|5700
2026-09-05T16:01:16.2237864+09:00|\\home2\processor(_total)\% processor time|13.0773036758018
2026-09-05T16:01:16.2237864+09:00|\\home2\memory\available mbytes|5697
2026-09-05T16:01:18.2298722+09:00|\\home2\processor(_total)\% processor time|13.3320053998247
2026-09-05T16:01:18.2298722+09:00|\\home2\memory\available mbytes|5706
2026-09-05T16:01:20.2493411+09:00|\\home2\processor(_total)\% processor time|21.1486935903063
2026-09-05T16:01:20.2493411+09:00|\\home2\memory\available mbytes|5697
2026-09-05T16:01:22.2528207+09:00|\\home2\processor(_total)\% processor time|15.3916921448266
2026-09-05T16:01:22.2528207+09:00|\\home2\memory\available mbytes|5724
2026-09-05T16:01:24.2821068+09:00|\\home2\processor(_total)\% processor time|17.5974583885168
2026-09-05T16:01:24.2821068+09:00|\\home2\memory\available mbytes|5723
2026-09-05T16:01:26.2884156+09:00|\\home2\processor(_total)\% processor time|14.6916313003567
2026-09-05T16:01:26.2884156+09:00|\\home2\memory\available mbytes|5723
2026-09-05T16:01:28.3065946+09:00|\\home2\processor(_total)\% processor time|14.2631157354905
2026-09-05T16:01:28.3065946+09:00|\\home2\memory\available mbytes|5725
2026-09-05T16:01:30.3169941+09:00|\\home2\processor(_total)\% processor time|23.4017035098494
2026-09-05T16:01:30.3169941+09:00|\\home2\memory\available mbytes|5699
2026-09-05T16:01:32.3318166+09:00|\\home2\processor(_total)\% processor time|16.9259539636286
2026-09-05T16:01:32.3318166+09:00|\\home2\memory\available mbytes|5722
2026-09-05T16:01:34.3458946+09:00|\\home2\processor(_total)\% processor time|14.3240509225278
2026-09-05T16:01:34.3458946+09:00|\\home2\memory\available mbytes|5719
2026-09-05T16:01:36.3609212+09:00|\\home2\processor(_total)\% processor time|10.7874281089149
2026-09-05T16:01:36.3609212+09:00|\\home2\memory\available mbytes|5724
2026-09-05T16:01:38.3643330+09:00|\\home2\processor(_total)\% processor time|12.0295427361778
2026-09-05T16:01:38.3643330+09:00|\\home2\memory\available mbytes|5716
2026-09-05T16:01:40.3852333+09:00|\\home2\processor(_total)\% processor time|24.3938226230128
2026-09-05T16:01:40.3852333+09:00|\\home2\memory\available mbytes|5685
2026-09-05T16:01:42.3934241+09:00|\\home2\processor(_total)\% processor time|16.8904424836129
2026-09-05T16:01:42.3934241+09:00|\\home2\memory\available mbytes|5723
2026-09-05T16:01:44.3976751+09:00|\\home2\processor(_total)\% processor time|13.0551904410522
2026-09-05T16:01:44.3976751+09:00|\\home2\memory\available mbytes|5708
2026-09-05T16:01:46.4144366+09:00|\\home2\processor(_total)\% processor time|14.8470624492707
2026-09-05T16:01:46.4144366+09:00|\\home2\memory\available mbytes|5711
2026-09-05T16:01:48.4300129+09:00|\\home2\processor(_total)\% processor time|13.8979965906651
2026-09-05T16:01:48.4300129+09:00|\\home2\memory\available mbytes|5708
2026-09-05T16:01:50.4413581+09:00|\\home2\processor(_total)\% processor time|25.3367915790139
2026-09-05T16:01:50.4413581+09:00|\\home2\memory\available mbytes|5687
2026-09-05T16:01:52.4607416+09:00|\\home2\processor(_total)\% processor time|13.8655319276469
2026-09-05T16:01:52.4607416+09:00|\\home2\memory\available mbytes|5729
2026-09-05T16:01:54.4762326+09:00|\\home2\processor(_total)\% processor time|17.6082305675423
2026-09-05T16:01:54.4762326+09:00|\\home2\memory\available mbytes|5714
2026-09-05T16:01:56.4949711+09:00|\\home2\processor(_total)\% processor time|14.8657685193106
2026-09-05T16:01:56.4949711+09:00|\\home2\memory\available mbytes|5715
2026-09-05T16:01:58.4993421+09:00|\\home2\processor(_total)\% processor time|15.68615283335
2026-09-05T16:01:58.4993421+09:00|\\home2\memory\available mbytes|5721
2026-09-05T16:02:00.5046715+09:00|\\home2\processor(_total)\% processor time|23.9191048305193
2026-09-05T16:02:00.5046715+09:00|\\home2\memory\available mbytes|5686
2026-09-05T16:02:02.5259517+09:00|\\home2\processor(_total)\% processor time|16.1179353386193
2026-09-05T16:02:02.5259517+09:00|\\home2\memory\available mbytes|5709
2026-09-05T16:02:04.5439919+09:00|\\home2\processor(_total)\% processor time|14.5854081314195
2026-09-05T16:02:04.5439919+09:00|\\home2\memory\available mbytes|5710
